21/02/2025 23:10:12 - 0001:	 - train_loss: 0.933618:	 - test_loss: 0.860560:	 mIoU 0.1443
21/02/2025 23:36:34 - 0076:	 - train_loss: 0.327783:	 - test_loss: 0.270440:	 mIoU 0.7684
21/02/2025 23:36:55 - 0077:	 - train_loss: 0.337469:	 - test_loss: 0.269374:	 mIoU 0.7691
21/02/2025 23:37:17 - 0078:	 - train_loss: 0.332009:	 - test_loss: 0.271471:	 mIoU 0.7562
21/02/2025 23:37:38 - 0079:	 - train_loss: 0.344514:	 - test_loss: 0.266018:	 mIoU 0.7704
21/02/2025 23:37:59 - 0080:	 - train_loss: 0.329522:	 - test_loss: 0.251973:	 mIoU 0.7779
21/02/2025 23:38:20 - 0081:	 - train_loss: 0.335460:	 - test_loss: 0.267387:	 mIoU 0.7668
21/02/2025 23:38:41 - 0082:	 - train_loss: 0.324189:	 - test_loss: 0.252580:	 mIoU 0.7673
21/02/2025 23:39:02 - 0083:	 - train_loss: 0.320781:	 - test_loss: 0.264957:	 mIoU 0.7700
21/02/2025 23:39:23 - 0084:	 - train_loss: 0.334584:	 - test_loss: 0.259146:	 mIoU 0.7673
21/02/2025 23:39:44 - 0085:	 - train_loss: 0.331945:	 - test_loss: 0.255870:	 mIoU 0.7724
21/02/2025 23:40:05 - 0086:	 - train_loss: 0.318217:	 - test_loss: 0.273176:	 mIoU 0.7593
21/02/2025 23:40:27 - 0087:	 - train_loss: 0.312680:	 - test_loss: 0.246184:	 mIoU 0.7829
21/02/2025 23:40:48 - 0088:	 - train_loss: 0.345194:	 - test_loss: 0.267201:	 mIoU 0.7605
21/02/2025 23:41:09 - 0089:	 - train_loss: 0.332249:	 - test_loss: 0.280125:	 mIoU 0.7549
21/02/2025 23:41:30 - 0090:	 - train_loss: 0.334775:	 - test_loss: 0.254218:	 mIoU 0.7709
21/02/2025 23:41:51 - 0091:	 - train_loss: 0.331295:	 - test_loss: 0.258768:	 mIoU 0.7677
21/02/2025 23:42:12 - 0092:	 - train_loss: 0.328456:	 - test_loss: 0.266042:	 mIoU 0.7510
21/02/2025 23:42:33 - 0093:	 - train_loss: 0.329826:	 - test_loss: 0.248210:	 mIoU 0.7820
21/02/2025 23:42:54 - 0094:	 - train_loss: 0.323954:	 - test_loss: 0.254773:	 mIoU 0.7773
21/02/2025 23:43:15 - 0095:	 - train_loss: 0.331282:	 - test_loss: 0.245032:	 mIoU 0.7779
21/02/2025 23:43:36 - 0096:	 - train_loss: 0.314807:	 - test_loss: 0.277379:	 mIoU 0.7801
21/02/2025 23:43:57 - 0097:	 - train_loss: 0.324182:	 - test_loss: 0.265328:	 mIoU 0.7686
21/02/2025 23:44:19 - 0098:	 - train_loss: 0.311837:	 - test_loss: 0.262366:	 mIoU 0.7661
21/02/2025 23:44:40 - 0099:	 - train_loss: 0.356608:	 - test_loss: 0.275476:	 mIoU 0.7686
21/02/2025 23:45:01 - 0100:	 - train_loss: 0.328907:	 - test_loss: 0.276585:	 mIoU 0.7634
21/02/2025 23:45:22 - 0101:	 - train_loss: 0.328967:	 - test_loss: 0.260156:	 mIoU 0.7688
21/02/2025 23:45:43 - 0102:	 - train_loss: 0.334202:	 - test_loss: 0.261155:	 mIoU 0.7739
21/02/2025 23:46:04 - 0103:	 - train_loss: 0.333090:	 - test_loss: 0.280697:	 mIoU 0.7743
21/02/2025 23:46:25 - 0104:	 - train_loss: 0.334640:	 - test_loss: 0.274354:	 mIoU 0.7641
21/02/2025 23:46:46 - 0105:	 - train_loss: 0.317444:	 - test_loss: 0.283861:	 mIoU 0.7601
21/02/2025 23:47:07 - 0106:	 - train_loss: 0.326474:	 - test_loss: 0.253826:	 mIoU 0.7811
21/02/2025 23:47:28 - 0107:	 - train_loss: 0.321730:	 - test_loss: 0.251627:	 mIoU 0.7814
21/02/2025 23:47:50 - 0108:	 - train_loss: 0.324769:	 - test_loss: 0.274230:	 mIoU 0.7678
21/02/2025 23:48:11 - 0109:	 - train_loss: 0.316596:	 - test_loss: 0.262079:	 mIoU 0.7676
21/02/2025 23:48:32 - 0110:	 - train_loss: 0.326590:	 - test_loss: 0.243633:	 mIoU 0.7857
21/02/2025 23:48:53 - 0111:	 - train_loss: 0.320172:	 - test_loss: 0.237822:	 mIoU 0.7904
21/02/2025 23:49:14 - 0112:	 - train_loss: 0.316466:	 - test_loss: 0.252458:	 mIoU 0.7804
21/02/2025 23:49:35 - 0113:	 - train_loss: 0.322597:	 - test_loss: 0.241973:	 mIoU 0.7918
21/02/2025 23:49:56 - 0114:	 - train_loss: 0.295021:	 - test_loss: 0.274987:	 mIoU 0.7515
21/02/2025 23:50:17 - 0115:	 - train_loss: 0.315708:	 - test_loss: 0.257774:	 mIoU 0.7603
21/02/2025 23:50:38 - 0116:	 - train_loss: 0.323354:	 - test_loss: 0.238391:	 mIoU 0.7924
21/02/2025 23:50:59 - 0117:	 - train_loss: 0.322601:	 - test_loss: 0.237197:	 mIoU 0.7849
21/02/2025 23:51:21 - 0118:	 - train_loss: 0.311281:	 - test_loss: 0.266788:	 mIoU 0.7497
21/02/2025 23:51:42 - 0119:	 - train_loss: 0.307980:	 - test_loss: 0.233517:	 mIoU 0.7907
21/02/2025 23:52:03 - 0120:	 - train_loss: 0.315260:	 - test_loss: 0.252511:	 mIoU 0.7711
21/02/2025 23:52:24 - 0121:	 - train_loss: 0.301708:	 - test_loss: 0.237707:	 mIoU 0.7932
21/02/2025 23:52:45 - 0122:	 - train_loss: 0.293672:	 - test_loss: 0.239321:	 mIoU 0.7880
21/02/2025 23:53:06 - 0123:	 - train_loss: 0.307331:	 - test_loss: 0.256945:	 mIoU 0.7678
21/02/2025 23:53:27 - 0124:	 - train_loss: 0.314604:	 - test_loss: 0.246345:	 mIoU 0.7775
21/02/2025 23:53:48 - 0125:	 - train_loss: 0.299792:	 - test_loss: 0.233781:	 mIoU 0.7910
21/02/2025 23:54:09 - 0126:	 - train_loss: 0.316791:	 - test_loss: 0.242575:	 mIoU 0.7881
21/02/2025 23:54:30 - 0127:	 - train_loss: 0.301950:	 - test_loss: 0.232620:	 mIoU 0.7911
21/02/2025 23:54:52 - 0128:	 - train_loss: 0.325032:	 - test_loss: 0.257434:	 mIoU 0.7679
21/02/2025 23:55:13 - 0129:	 - train_loss: 0.306193:	 - test_loss: 0.240950:	 mIoU 0.7837
21/02/2025 23:55:34 - 0130:	 - train_loss: 0.317431:	 - test_loss: 0.237527:	 mIoU 0.7871
21/02/2025 23:55:55 - 0131:	 - train_loss: 0.299853:	 - test_loss: 0.239943:	 mIoU 0.7824
21/02/2025 23:56:16 - 0132:	 - train_loss: 0.318179:	 - test_loss: 0.253726:	 mIoU 0.7745
21/02/2025 23:56:37 - 0133:	 - train_loss: 0.307125:	 - test_loss: 0.246960:	 mIoU 0.7861
21/02/2025 23:56:58 - 0134:	 - train_loss: 0.299988:	 - test_loss: 0.247303:	 mIoU 0.7798
21/02/2025 23:57:19 - 0135:	 - train_loss: 0.319599:	 - test_loss: 0.254634:	 mIoU 0.7782
21/02/2025 23:57:40 - 0136:	 - train_loss: 0.306279:	 - test_loss: 0.238168:	 mIoU 0.7875
21/02/2025 23:58:01 - 0137:	 - train_loss: 0.306243:	 - test_loss: 0.265714:	 mIoU 0.7595
21/02/2025 23:58:23 - 0138:	 - train_loss: 0.304179:	 - test_loss: 0.240991:	 mIoU 0.7879
21/02/2025 23:58:44 - 0139:	 - train_loss: 0.299948:	 - test_loss: 0.229462:	 mIoU 0.7953
21/02/2025 23:59:05 - 0140:	 - train_loss: 0.308593:	 - test_loss: 0.231655:	 mIoU 0.7921
21/02/2025 23:59:26 - 0141:	 - train_loss: 0.314684:	 - test_loss: 0.264588:	 mIoU 0.7521
21/02/2025 23:59:47 - 0142:	 - train_loss: 0.307561:	 - test_loss: 0.232011:	 mIoU 0.7946
22/02/2025 00:00:08 - 0143:	 - train_loss: 0.289292:	 - test_loss: 0.230700:	 mIoU 0.7935
22/02/2025 00:00:29 - 0144:	 - train_loss: 0.324120:	 - test_loss: 0.251073:	 mIoU 0.7809
22/02/2025 00:00:50 - 0145:	 - train_loss: 0.294037:	 - test_loss: 0.245362:	 mIoU 0.7881
22/02/2025 00:01:11 - 0146:	 - train_loss: 0.293845:	 - test_loss: 0.240631:	 mIoU 0.7862
22/02/2025 00:01:33 - 0147:	 - train_loss: 0.300808:	 - test_loss: 0.249072:	 mIoU 0.7704
22/02/2025 00:01:54 - 0148:	 - train_loss: 0.305735:	 - test_loss: 0.244681:	 mIoU 0.7829
22/02/2025 00:02:15 - 0149:	 - train_loss: 0.306218:	 - test_loss: 0.239433:	 mIoU 0.7812
22/02/2025 00:02:36 - 0150:	 - train_loss: 0.310795:	 - test_loss: 0.234184:	 mIoU 0.7913
22/02/2025 00:02:57 - 0151:	 - train_loss: 0.308894:	 - test_loss: 0.229989:	 mIoU 0.7917
22/02/2025 00:03:18 - 0152:	 - train_loss: 0.307707:	 - test_loss: 0.261736:	 mIoU 0.7722
22/02/2025 00:03:39 - 0153:	 - train_loss: 0.294435:	 - test_loss: 0.260269:	 mIoU 0.7707
22/02/2025 00:04:00 - 0154:	 - train_loss: 0.312782:	 - test_loss: 0.230026:	 mIoU 0.7956
22/02/2025 00:04:21 - 0155:	 - train_loss: 0.312858:	 - test_loss: 0.262258:	 mIoU 0.7596
22/02/2025 00:04:42 - 0156:	 - train_loss: 0.308844:	 - test_loss: 0.244675:	 mIoU 0.7797
22/02/2025 00:05:04 - 0157:	 - train_loss: 0.307384:	 - test_loss: 0.249078:	 mIoU 0.7837
22/02/2025 00:05:25 - 0158:	 - train_loss: 0.306007:	 - test_loss: 0.237617:	 mIoU 0.7867
22/02/2025 00:05:46 - 0159:	 - train_loss: 0.298024:	 - test_loss: 0.250599:	 mIoU 0.7728
22/02/2025 00:06:07 - 0160:	 - train_loss: 0.307279:	 - test_loss: 0.261894:	 mIoU 0.7477
22/02/2025 00:06:28 - 0161:	 - train_loss: 0.302124:	 - test_loss: 0.245183:	 mIoU 0.7811
22/02/2025 00:06:49 - 0162:	 - train_loss: 0.289635:	 - test_loss: 0.247197:	 mIoU 0.7805
22/02/2025 00:07:10 - 0163:	 - train_loss: 0.310597:	 - test_loss: 0.230707:	 mIoU 0.7926
22/02/2025 00:07:31 - 0164:	 - train_loss: 0.301048:	 - test_loss: 0.230680:	 mIoU 0.7961
22/02/2025 00:07:52 - 0165:	 - train_loss: 0.301662:	 - test_loss: 0.232081:	 mIoU 0.7945
22/02/2025 00:08:13 - 0166:	 - train_loss: 0.296819:	 - test_loss: 0.242372:	 mIoU 0.7791
22/02/2025 00:08:35 - 0167:	 - train_loss: 0.295559:	 - test_loss: 0.232321:	 mIoU 0.7903
22/02/2025 00:08:56 - 0168:	 - train_loss: 0.307979:	 - test_loss: 0.234924:	 mIoU 0.7928
22/02/2025 00:09:17 - 0169:	 - train_loss: 0.318966:	 - test_loss: 0.269551:	 mIoU 0.7636
22/02/2025 00:09:38 - 0170:	 - train_loss: 0.316307:	 - test_loss: 0.253135:	 mIoU 0.7743
22/02/2025 00:09:59 - 0171:	 - train_loss: 0.314283:	 - test_loss: 0.237996:	 mIoU 0.7856
22/02/2025 00:10:20 - 0172:	 - train_loss: 0.300670:	 - test_loss: 0.232493:	 mIoU 0.7967
22/02/2025 00:10:41 - 0173:	 - train_loss: 0.302458:	 - test_loss: 0.227237:	 mIoU 0.7965
22/02/2025 00:11:02 - 0174:	 - train_loss: 0.293608:	 - test_loss: 0.236471:	 mIoU 0.7795
22/02/2025 00:11:23 - 0175:	 - train_loss: 0.300583:	 - test_loss: 0.235129:	 mIoU 0.7924
22/02/2025 00:11:44 - 0176:	 - train_loss: 0.295044:	 - test_loss: 0.227980:	 mIoU 0.7979
22/02/2025 00:12:06 - 0177:	 - train_loss: 0.290042:	 - test_loss: 0.228710:	 mIoU 0.7903
22/02/2025 00:12:27 - 0178:	 - train_loss: 0.299948:	 - test_loss: 0.218075:	 mIoU 0.8029
22/02/2025 00:12:48 - 0179:	 - train_loss: 0.292394:	 - test_loss: 0.235492:	 mIoU 0.7852
22/02/2025 00:13:09 - 0180:	 - train_loss: 0.285249:	 - test_loss: 0.228705:	 mIoU 0.7975
22/02/2025 00:13:30 - 0181:	 - train_loss: 0.301280:	 - test_loss: 0.234992:	 mIoU 0.7868
22/02/2025 00:13:51 - 0182:	 - train_loss: 0.303790:	 - test_loss: 0.231774:	 mIoU 0.7930
22/02/2025 00:14:12 - 0183:	 - train_loss: 0.285900:	 - test_loss: 0.233517:	 mIoU 0.7902
22/02/2025 00:14:33 - 0184:	 - train_loss: 0.322659:	 - test_loss: 0.231017:	 mIoU 0.7915
22/02/2025 00:14:54 - 0185:	 - train_loss: 0.290082:	 - test_loss: 0.238432:	 mIoU 0.7813
22/02/2025 00:15:15 - 0186:	 - train_loss: 0.298090:	 - test_loss: 0.243108:	 mIoU 0.7788
22/02/2025 00:15:35 - 0187:	 - train_loss: 0.298924:	 - test_loss: 0.235096:	 mIoU 0.7905
22/02/2025 00:15:56 - 0188:	 - train_loss: 0.300333:	 - test_loss: 0.236191:	 mIoU 0.7873
22/02/2025 00:16:17 - 0189:	 - train_loss: 0.281524:	 - test_loss: 0.234125:	 mIoU 0.7907
22/02/2025 00:16:38 - 0190:	 - train_loss: 0.300539:	 - test_loss: 0.229578:	 mIoU 0.7953
22/02/2025 00:16:59 - 0191:	 - train_loss: 0.294535:	 - test_loss: 0.243784:	 mIoU 0.7760
22/02/2025 00:17:19 - 0192:	 - train_loss: 0.276264:	 - test_loss: 0.233121:	 mIoU 0.7904
22/02/2025 00:17:40 - 0193:	 - train_loss: 0.280443:	 - test_loss: 0.247976:	 mIoU 0.7719
22/02/2025 00:18:01 - 0194:	 - train_loss: 0.286414:	 - test_loss: 0.231763:	 mIoU 0.7874
22/02/2025 00:18:22 - 0195:	 - train_loss: 0.287181:	 - test_loss: 0.229903:	 mIoU 0.7911
22/02/2025 00:18:43 - 0196:	 - train_loss: 0.294370:	 - test_loss: 0.219417:	 mIoU 0.8026
22/02/2025 00:19:03 - 0197:	 - train_loss: 0.292087:	 - test_loss: 0.237361:	 mIoU 0.7911
22/02/2025 00:19:24 - 0198:	 - train_loss: 0.292390:	 - test_loss: 0.240334:	 mIoU 0.7853
22/02/2025 00:19:45 - 0199:	 - train_loss: 0.293008:	 - test_loss: 0.223818:	 mIoU 0.8053
22/02/2025 00:20:06 - 0200:	 - train_loss: 0.292323:	 - test_loss: 0.238334:	 mIoU 0.7823
22/02/2025 00:20:26 - 0201:	 - train_loss: 0.276694:	 - test_loss: 0.230046:	 mIoU 0.7865
22/02/2025 00:20:47 - 0202:	 - train_loss: 0.289557:	 - test_loss: 0.230199:	 mIoU 0.7910
22/02/2025 00:21:08 - 0203:	 - train_loss: 0.286722:	 - test_loss: 0.231314:	 mIoU 0.7894
22/02/2025 00:21:29 - 0204:	 - train_loss: 0.290805:	 - test_loss: 0.232366:	 mIoU 0.7899
22/02/2025 00:21:50 - 0205:	 - train_loss: 0.278169:	 - test_loss: 0.226455:	 mIoU 0.7979
22/02/2025 00:22:10 - 0206:	 - train_loss: 0.298670:	 - test_loss: 0.223177:	 mIoU 0.7996
22/02/2025 00:22:31 - 0207:	 - train_loss: 0.290760:	 - test_loss: 0.236145:	 mIoU 0.7866
22/02/2025 00:22:52 - 0208:	 - train_loss: 0.275193:	 - test_loss: 0.229913:	 mIoU 0.7939
22/02/2025 00:23:13 - 0209:	 - train_loss: 0.274784:	 - test_loss: 0.219788:	 mIoU 0.8048
22/02/2025 00:23:34 - 0210:	 - train_loss: 0.274714:	 - test_loss: 0.252234:	 mIoU 0.7713
22/02/2025 00:23:54 - 0211:	 - train_loss: 0.280834:	 - test_loss: 0.236905:	 mIoU 0.7905
22/02/2025 00:24:15 - 0212:	 - train_loss: 0.283902:	 - test_loss: 0.227434:	 mIoU 0.8012
22/02/2025 00:24:36 - 0213:	 - train_loss: 0.284848:	 - test_loss: 0.221762:	 mIoU 0.8029
22/02/2025 00:24:57 - 0214:	 - train_loss: 0.280269:	 - test_loss: 0.216916:	 mIoU 0.8076
22/02/2025 00:25:17 - 0215:	 - train_loss: 0.287040:	 - test_loss: 0.224087:	 mIoU 0.8013
22/02/2025 00:25:38 - 0216:	 - train_loss: 0.274248:	 - test_loss: 0.225669:	 mIoU 0.8020
22/02/2025 00:25:59 - 0217:	 - train_loss: 0.288638:	 - test_loss: 0.227968:	 mIoU 0.7983
22/02/2025 00:26:20 - 0218:	 - train_loss: 0.286799:	 - test_loss: 0.227953:	 mIoU 0.7982
22/02/2025 00:26:41 - 0219:	 - train_loss: 0.289036:	 - test_loss: 0.232713:	 mIoU 0.7886
22/02/2025 00:27:01 - 0220:	 - train_loss: 0.279025:	 - test_loss: 0.225355:	 mIoU 0.7996
22/02/2025 00:27:22 - 0221:	 - train_loss: 0.286339:	 - test_loss: 0.231241:	 mIoU 0.7962
22/02/2025 00:27:43 - 0222:	 - train_loss: 0.275095:	 - test_loss: 0.226045:	 mIoU 0.7927
22/02/2025 00:28:04 - 0223:	 - train_loss: 0.286710:	 - test_loss: 0.230948:	 mIoU 0.7981
22/02/2025 00:28:25 - 0224:	 - train_loss: 0.283158:	 - test_loss: 0.228722:	 mIoU 0.7996
22/02/2025 00:28:45 - 0225:	 - train_loss: 0.284362:	 - test_loss: 0.230706:	 mIoU 0.8000
22/02/2025 00:29:06 - 0226:	 - train_loss: 0.278906:	 - test_loss: 0.222336:	 mIoU 0.8038
22/02/2025 00:29:27 - 0227:	 - train_loss: 0.297513:	 - test_loss: 0.231932:	 mIoU 0.7928
22/02/2025 00:29:48 - 0228:	 - train_loss: 0.292856:	 - test_loss: 0.221156:	 mIoU 0.8018
22/02/2025 00:30:09 - 0229:	 - train_loss: 0.283653:	 - test_loss: 0.225245:	 mIoU 0.7971
22/02/2025 00:30:29 - 0230:	 - train_loss: 0.293118:	 - test_loss: 0.231420:	 mIoU 0.7852
22/02/2025 00:30:50 - 0231:	 - train_loss: 0.280014:	 - test_loss: 0.222065:	 mIoU 0.8011
22/02/2025 00:31:11 - 0232:	 - train_loss: 0.286995:	 - test_loss: 0.223829:	 mIoU 0.8010
22/02/2025 00:31:32 - 0233:	 - train_loss: 0.290298:	 - test_loss: 0.239100:	 mIoU 0.7895
22/02/2025 00:31:52 - 0234:	 - train_loss: 0.280979:	 - test_loss: 0.232360:	 mIoU 0.7903
22/02/2025 00:32:13 - 0235:	 - train_loss: 0.291570:	 - test_loss: 0.237074:	 mIoU 0.7854
22/02/2025 00:32:34 - 0236:	 - train_loss: 0.275053:	 - test_loss: 0.221267:	 mIoU 0.8030
22/02/2025 00:32:55 - 0237:	 - train_loss: 0.287146:	 - test_loss: 0.223214:	 mIoU 0.8000
22/02/2025 00:33:16 - 0238:	 - train_loss: 0.281504:	 - test_loss: 0.222074:	 mIoU 0.8000
22/02/2025 00:33:36 - 0239:	 - train_loss: 0.279055:	 - test_loss: 0.223433:	 mIoU 0.7994
22/02/2025 00:33:57 - 0240:	 - train_loss: 0.273701:	 - test_loss: 0.232046:	 mIoU 0.7883
