31/03/2025 17:15:33 - 0002:	 - train_loss: 0.867492:	 - test_loss: 0.924292:	 mIoU 0.0634
31/03/2025 17:28:06 - 0041:	 - train_loss: 0.445432:	 - test_loss: 0.355626:	 mIoU 0.6931
31/03/2025 17:28:25 - 0042:	 - train_loss: 0.407031:	 - test_loss: 0.368938:	 mIoU 0.7060
31/03/2025 17:28:44 - 0043:	 - train_loss: 0.415438:	 - test_loss: 0.327698:	 mIoU 0.7172
31/03/2025 17:29:04 - 0044:	 - train_loss: 0.413623:	 - test_loss: 0.318628:	 mIoU 0.7183
31/03/2025 17:29:23 - 0045:	 - train_loss: 0.396977:	 - test_loss: 0.317794:	 mIoU 0.7177
31/03/2025 17:29:42 - 0046:	 - train_loss: 0.381564:	 - test_loss: 0.366612:	 mIoU 0.6857
31/03/2025 17:30:02 - 0047:	 - train_loss: 0.418605:	 - test_loss: 0.338002:	 mIoU 0.7080
31/03/2025 17:30:21 - 0048:	 - train_loss: 0.399172:	 - test_loss: 0.320830:	 mIoU 0.7199
31/03/2025 17:30:40 - 0049:	 - train_loss: 0.390435:	 - test_loss: 0.338706:	 mIoU 0.6903
31/03/2025 17:31:00 - 0050:	 - train_loss: 0.377158:	 - test_loss: 0.350769:	 mIoU 0.7099
31/03/2025 17:31:19 - 0051:	 - train_loss: 0.376578:	 - test_loss: 0.301359:	 mIoU 0.7396
31/03/2025 17:31:38 - 0052:	 - train_loss: 0.377259:	 - test_loss: 0.323401:	 mIoU 0.7064
31/03/2025 17:31:57 - 0053:	 - train_loss: 0.381775:	 - test_loss: 0.344012:	 mIoU 0.7051
31/03/2025 17:32:17 - 0054:	 - train_loss: 0.371850:	 - test_loss: 0.324871:	 mIoU 0.7293
31/03/2025 17:32:36 - 0055:	 - train_loss: 0.391738:	 - test_loss: 0.324795:	 mIoU 0.6981
31/03/2025 17:32:55 - 0056:	 - train_loss: 0.371913:	 - test_loss: 0.308963:	 mIoU 0.7227
31/03/2025 17:33:15 - 0057:	 - train_loss: 0.360652:	 - test_loss: 0.310555:	 mIoU 0.7203
31/03/2025 17:33:34 - 0058:	 - train_loss: 0.368181:	 - test_loss: 0.324095:	 mIoU 0.7120
31/03/2025 17:33:53 - 0059:	 - train_loss: 0.364682:	 - test_loss: 0.307013:	 mIoU 0.7380
31/03/2025 17:34:13 - 0060:	 - train_loss: 0.374610:	 - test_loss: 0.315627:	 mIoU 0.7293
31/03/2025 17:34:32 - 0061:	 - train_loss: 0.367527:	 - test_loss: 0.319200:	 mIoU 0.7182
31/03/2025 17:34:51 - 0062:	 - train_loss: 0.358953:	 - test_loss: 0.310289:	 mIoU 0.7324
31/03/2025 17:35:10 - 0063:	 - train_loss: 0.357377:	 - test_loss: 0.317824:	 mIoU 0.7227
31/03/2025 17:35:30 - 0064:	 - train_loss: 0.373884:	 - test_loss: 0.297729:	 mIoU 0.7396
31/03/2025 17:35:49 - 0065:	 - train_loss: 0.357876:	 - test_loss: 0.311340:	 mIoU 0.7217
31/03/2025 17:36:08 - 0066:	 - train_loss: 0.389650:	 - test_loss: 0.316835:	 mIoU 0.7201
31/03/2025 17:36:28 - 0067:	 - train_loss: 0.369603:	 - test_loss: 0.309137:	 mIoU 0.7145
31/03/2025 17:36:47 - 0068:	 - train_loss: 0.361107:	 - test_loss: 0.333995:	 mIoU 0.7318
31/03/2025 17:37:06 - 0069:	 - train_loss: 0.342177:	 - test_loss: 0.297351:	 mIoU 0.7350
31/03/2025 17:37:25 - 0070:	 - train_loss: 0.339365:	 - test_loss: 0.306256:	 mIoU 0.7309
31/03/2025 17:37:45 - 0071:	 - train_loss: 0.366689:	 - test_loss: 0.299054:	 mIoU 0.7269
31/03/2025 17:38:04 - 0072:	 - train_loss: 0.358401:	 - test_loss: 0.296489:	 mIoU 0.7468
31/03/2025 17:38:23 - 0073:	 - train_loss: 0.372848:	 - test_loss: 0.318739:	 mIoU 0.7297
31/03/2025 17:38:43 - 0074:	 - train_loss: 0.362401:	 - test_loss: 0.297392:	 mIoU 0.7369
31/03/2025 17:39:02 - 0075:	 - train_loss: 0.348463:	 - test_loss: 0.302139:	 mIoU 0.7469
31/03/2025 17:39:21 - 0076:	 - train_loss: 0.349610:	 - test_loss: 0.280715:	 mIoU 0.7498
31/03/2025 17:39:40 - 0077:	 - train_loss: 0.364056:	 - test_loss: 0.291203:	 mIoU 0.7481
31/03/2025 17:40:00 - 0078:	 - train_loss: 0.347716:	 - test_loss: 0.298374:	 mIoU 0.7326
31/03/2025 17:40:19 - 0079:	 - train_loss: 0.358603:	 - test_loss: 0.303752:	 mIoU 0.7236
31/03/2025 17:40:38 - 0080:	 - train_loss: 0.356051:	 - test_loss: 0.290218:	 mIoU 0.7363
31/03/2025 17:40:58 - 0081:	 - train_loss: 0.372255:	 - test_loss: 0.302468:	 mIoU 0.7342
31/03/2025 17:41:17 - 0082:	 - train_loss: 0.375362:	 - test_loss: 0.349844:	 mIoU 0.7013
31/03/2025 17:41:36 - 0083:	 - train_loss: 0.362022:	 - test_loss: 0.278506:	 mIoU 0.7537
31/03/2025 17:41:56 - 0084:	 - train_loss: 0.355507:	 - test_loss: 0.298320:	 mIoU 0.7378
31/03/2025 17:42:15 - 0085:	 - train_loss: 0.340151:	 - test_loss: 0.292691:	 mIoU 0.7481
31/03/2025 17:42:34 - 0086:	 - train_loss: 0.351725:	 - test_loss: 0.315951:	 mIoU 0.7340
31/03/2025 17:42:53 - 0087:	 - train_loss: 0.358088:	 - test_loss: 0.314293:	 mIoU 0.7437
31/03/2025 17:43:13 - 0088:	 - train_loss: 0.336704:	 - test_loss: 0.281702:	 mIoU 0.7667
31/03/2025 17:43:32 - 0089:	 - train_loss: 0.365096:	 - test_loss: 0.305553:	 mIoU 0.7369
31/03/2025 17:43:51 - 0090:	 - train_loss: 0.354492:	 - test_loss: 0.274275:	 mIoU 0.7637
31/03/2025 17:44:11 - 0091:	 - train_loss: 0.336380:	 - test_loss: 0.281910:	 mIoU 0.7433
31/03/2025 17:44:30 - 0092:	 - train_loss: 0.339463:	 - test_loss: 0.298311:	 mIoU 0.7350
31/03/2025 17:44:49 - 0093:	 - train_loss: 0.340446:	 - test_loss: 0.275543:	 mIoU 0.7655
31/03/2025 17:45:09 - 0094:	 - train_loss: 0.336485:	 - test_loss: 0.274068:	 mIoU 0.7706
31/03/2025 17:45:28 - 0095:	 - train_loss: 0.343538:	 - test_loss: 0.275045:	 mIoU 0.7548
31/03/2025 17:45:47 - 0096:	 - train_loss: 0.356131:	 - test_loss: 0.281108:	 mIoU 0.7643
31/03/2025 17:46:06 - 0097:	 - train_loss: 0.340708:	 - test_loss: 0.338378:	 mIoU 0.7107
31/03/2025 17:46:26 - 0098:	 - train_loss: 0.335485:	 - test_loss: 0.275460:	 mIoU 0.7689
31/03/2025 17:46:45 - 0099:	 - train_loss: 0.325128:	 - test_loss: 0.270064:	 mIoU 0.7621
