31/03/2025 23:15:17 - 0000:	 - train_loss: 0.981963:	 - test_loss: 0.943961:	 mIoU 0.0838
31/03/2025 23:24:37 - 0029:	 - train_loss: 0.439126:	 - test_loss: 0.368738:	 mIoU 0.6991
31/03/2025 23:24:56 - 0030:	 - train_loss: 0.428756:	 - test_loss: 0.373803:	 mIoU 0.6991
31/03/2025 23:25:16 - 0031:	 - train_loss: 0.432353:	 - test_loss: 0.374109:	 mIoU 0.6888
31/03/2025 23:25:35 - 0032:	 - train_loss: 0.439725:	 - test_loss: 0.363394:	 mIoU 0.7010
31/03/2025 23:25:54 - 0033:	 - train_loss: 0.415103:	 - test_loss: 0.359937:	 mIoU 0.7087
31/03/2025 23:26:14 - 0034:	 - train_loss: 0.426914:	 - test_loss: 0.394443:	 mIoU 0.6698
31/03/2025 23:26:33 - 0035:	 - train_loss: 0.428959:	 - test_loss: 0.364591:	 mIoU 0.7013
31/03/2025 23:26:52 - 0036:	 - train_loss: 0.427641:	 - test_loss: 0.415743:	 mIoU 0.6852
31/03/2025 23:27:11 - 0037:	 - train_loss: 0.409838:	 - test_loss: 0.344742:	 mIoU 0.7189
31/03/2025 23:27:31 - 0038:	 - train_loss: 0.424148:	 - test_loss: 0.369332:	 mIoU 0.7052
31/03/2025 23:27:50 - 0039:	 - train_loss: 0.412532:	 - test_loss: 0.341301:	 mIoU 0.7304
31/03/2025 23:28:09 - 0040:	 - train_loss: 0.400011:	 - test_loss: 0.333563:	 mIoU 0.7374
31/03/2025 23:28:29 - 0041:	 - train_loss: 0.400046:	 - test_loss: 0.346778:	 mIoU 0.7228
31/03/2025 23:28:48 - 0042:	 - train_loss: 0.388001:	 - test_loss: 0.350485:	 mIoU 0.7273
31/03/2025 23:29:07 - 0043:	 - train_loss: 0.396336:	 - test_loss: 0.334858:	 mIoU 0.7356
31/03/2025 23:29:27 - 0044:	 - train_loss: 0.414882:	 - test_loss: 0.341530:	 mIoU 0.7221
31/03/2025 23:29:46 - 0045:	 - train_loss: 0.393794:	 - test_loss: 0.356015:	 mIoU 0.7277
31/03/2025 23:30:05 - 0046:	 - train_loss: 0.389106:	 - test_loss: 0.369806:	 mIoU 0.7217
31/03/2025 23:30:24 - 0047:	 - train_loss: 0.393968:	 - test_loss: 0.334050:	 mIoU 0.7381
31/03/2025 23:30:44 - 0048:	 - train_loss: 0.380203:	 - test_loss: 0.319825:	 mIoU 0.7398
31/03/2025 23:31:03 - 0049:	 - train_loss: 0.394466:	 - test_loss: 0.337532:	 mIoU 0.7305
31/03/2025 23:31:22 - 0050:	 - train_loss: 0.386945:	 - test_loss: 0.324537:	 mIoU 0.7387
31/03/2025 23:31:42 - 0051:	 - train_loss: 0.379379:	 - test_loss: 0.320445:	 mIoU 0.7462
31/03/2025 23:32:01 - 0052:	 - train_loss: 0.388695:	 - test_loss: 0.327177:	 mIoU 0.7310
31/03/2025 23:32:20 - 0053:	 - train_loss: 0.395561:	 - test_loss: 0.317685:	 mIoU 0.7467
31/03/2025 23:32:40 - 0054:	 - train_loss: 0.383495:	 - test_loss: 0.319635:	 mIoU 0.7411
31/03/2025 23:32:59 - 0055:	 - train_loss: 0.392600:	 - test_loss: 0.306472:	 mIoU 0.7548
31/03/2025 23:33:18 - 0056:	 - train_loss: 0.367438:	 - test_loss: 0.312240:	 mIoU 0.7419
31/03/2025 23:33:38 - 0057:	 - train_loss: 0.375282:	 - test_loss: 0.320702:	 mIoU 0.7477
31/03/2025 23:33:57 - 0058:	 - train_loss: 0.386379:	 - test_loss: 0.322118:	 mIoU 0.7419
31/03/2025 23:34:16 - 0059:	 - train_loss: 0.379389:	 - test_loss: 0.302105:	 mIoU 0.7437
31/03/2025 23:34:35 - 0060:	 - train_loss: 0.387439:	 - test_loss: 0.308747:	 mIoU 0.7429
31/03/2025 23:34:55 - 0061:	 - train_loss: 0.377847:	 - test_loss: 0.298262:	 mIoU 0.7500
31/03/2025 23:35:14 - 0062:	 - train_loss: 0.382634:	 - test_loss: 0.309364:	 mIoU 0.7508
31/03/2025 23:35:33 - 0063:	 - train_loss: 0.387169:	 - test_loss: 0.322539:	 mIoU 0.7339
31/03/2025 23:35:53 - 0064:	 - train_loss: 0.385415:	 - test_loss: 0.305600:	 mIoU 0.7550
31/03/2025 23:36:12 - 0065:	 - train_loss: 0.372617:	 - test_loss: 0.302015:	 mIoU 0.7589
31/03/2025 23:36:31 - 0066:	 - train_loss: 0.370764:	 - test_loss: 0.308323:	 mIoU 0.7568
31/03/2025 23:36:51 - 0067:	 - train_loss: 0.364570:	 - test_loss: 0.309452:	 mIoU 0.7568
31/03/2025 23:37:10 - 0068:	 - train_loss: 0.377033:	 - test_loss: 0.294568:	 mIoU 0.7656
31/03/2025 23:37:29 - 0069:	 - train_loss: 0.363014:	 - test_loss: 0.315555:	 mIoU 0.7544
31/03/2025 23:37:48 - 0070:	 - train_loss: 0.366634:	 - test_loss: 0.317226:	 mIoU 0.7401
31/03/2025 23:38:08 - 0071:	 - train_loss: 0.374247:	 - test_loss: 0.310065:	 mIoU 0.7521
31/03/2025 23:38:27 - 0072:	 - train_loss: 0.370218:	 - test_loss: 0.317932:	 mIoU 0.7476
31/03/2025 23:38:46 - 0073:	 - train_loss: 0.365030:	 - test_loss: 0.298446:	 mIoU 0.7622
31/03/2025 23:39:06 - 0074:	 - train_loss: 0.369750:	 - test_loss: 0.298007:	 mIoU 0.7565
31/03/2025 23:39:25 - 0075:	 - train_loss: 0.378632:	 - test_loss: 0.279072:	 mIoU 0.7686
31/03/2025 23:39:44 - 0076:	 - train_loss: 0.356624:	 - test_loss: 0.288246:	 mIoU 0.7593
31/03/2025 23:40:04 - 0077:	 - train_loss: 0.371181:	 - test_loss: 0.284746:	 mIoU 0.7611
31/03/2025 23:40:23 - 0078:	 - train_loss: 0.342107:	 - test_loss: 0.288516:	 mIoU 0.7504
31/03/2025 23:40:42 - 0079:	 - train_loss: 0.346567:	 - test_loss: 0.283909:	 mIoU 0.7640
31/03/2025 23:41:02 - 0080:	 - train_loss: 0.373004:	 - test_loss: 0.291921:	 mIoU 0.7611
31/03/2025 23:41:21 - 0081:	 - train_loss: 0.358275:	 - test_loss: 0.280568:	 mIoU 0.7674
31/03/2025 23:41:40 - 0082:	 - train_loss: 0.352088:	 - test_loss: 0.300095:	 mIoU 0.7418
31/03/2025 23:41:59 - 0083:	 - train_loss: 0.379277:	 - test_loss: 0.315898:	 mIoU 0.7533
31/03/2025 23:42:19 - 0084:	 - train_loss: 0.343590:	 - test_loss: 0.275752:	 mIoU 0.7737
31/03/2025 23:42:38 - 0085:	 - train_loss: 0.359604:	 - test_loss: 0.276896:	 mIoU 0.7739
31/03/2025 23:42:57 - 0086:	 - train_loss: 0.330911:	 - test_loss: 0.283934:	 mIoU 0.7690
31/03/2025 23:43:17 - 0087:	 - train_loss: 0.364725:	 - test_loss: 0.285253:	 mIoU 0.7638
31/03/2025 23:43:36 - 0088:	 - train_loss: 0.344788:	 - test_loss: 0.284407:	 mIoU 0.7529
31/03/2025 23:43:55 - 0089:	 - train_loss: 0.331563:	 - test_loss: 0.266722:	 mIoU 0.7814
31/03/2025 23:44:15 - 0090:	 - train_loss: 0.347483:	 - test_loss: 0.269360:	 mIoU 0.7796
31/03/2025 23:44:34 - 0091:	 - train_loss: 0.337640:	 - test_loss: 0.308956:	 mIoU 0.7412
31/03/2025 23:44:53 - 0092:	 - train_loss: 0.344823:	 - test_loss: 0.274738:	 mIoU 0.7744
31/03/2025 23:45:12 - 0093:	 - train_loss: 0.354797:	 - test_loss: 0.335504:	 mIoU 0.7260
31/03/2025 23:45:32 - 0094:	 - train_loss: 0.356262:	 - test_loss: 0.274917:	 mIoU 0.7762
31/03/2025 23:45:51 - 0095:	 - train_loss: 0.362117:	 - test_loss: 0.277855:	 mIoU 0.7648
31/03/2025 23:46:10 - 0096:	 - train_loss: 0.346322:	 - test_loss: 0.269740:	 mIoU 0.7793
31/03/2025 23:46:30 - 0097:	 - train_loss: 0.342675:	 - test_loss: 0.277486:	 mIoU 0.7664
31/03/2025 23:46:49 - 0098:	 - train_loss: 0.354775:	 - test_loss: 0.272459:	 mIoU 0.7696
31/03/2025 23:47:08 - 0099:	 - train_loss: 0.347558:	 - test_loss: 0.262356:	 mIoU 0.7769
