01/04/2025 11:09:14 - 0001:	 - train_loss: 0.978777:	 - test_loss: 0.949243:	 mIoU 0.1434
01/04/2025 11:19:18 - 0032:	 - train_loss: 0.413980:	 - test_loss: 0.341429:	 mIoU 0.7218
01/04/2025 11:19:37 - 0033:	 - train_loss: 0.412593:	 - test_loss: 0.358533:	 mIoU 0.6955
01/04/2025 11:19:57 - 0034:	 - train_loss: 0.440880:	 - test_loss: 0.345672:	 mIoU 0.7077
01/04/2025 11:20:16 - 0035:	 - train_loss: 0.407981:	 - test_loss: 0.336090:	 mIoU 0.7228
01/04/2025 11:20:35 - 0036:	 - train_loss: 0.403788:	 - test_loss: 0.354673:	 mIoU 0.7006
01/04/2025 11:20:55 - 0037:	 - train_loss: 0.393442:	 - test_loss: 0.323282:	 mIoU 0.7290
01/04/2025 11:21:14 - 0038:	 - train_loss: 0.407751:	 - test_loss: 0.337010:	 mIoU 0.7181
01/04/2025 11:21:34 - 0039:	 - train_loss: 0.393869:	 - test_loss: 0.345061:	 mIoU 0.6986
01/04/2025 11:21:53 - 0040:	 - train_loss: 0.396131:	 - test_loss: 0.322408:	 mIoU 0.7336
01/04/2025 11:22:12 - 0041:	 - train_loss: 0.386376:	 - test_loss: 0.334540:	 mIoU 0.7120
01/04/2025 11:22:32 - 0042:	 - train_loss: 0.405782:	 - test_loss: 0.326519:	 mIoU 0.7350
01/04/2025 11:22:51 - 0043:	 - train_loss: 0.403271:	 - test_loss: 0.309303:	 mIoU 0.7444
01/04/2025 11:23:11 - 0044:	 - train_loss: 0.388073:	 - test_loss: 0.314983:	 mIoU 0.7391
01/04/2025 11:23:30 - 0045:	 - train_loss: 0.376135:	 - test_loss: 0.314105:	 mIoU 0.7266
01/04/2025 11:23:49 - 0046:	 - train_loss: 0.381086:	 - test_loss: 0.311894:	 mIoU 0.7377
01/04/2025 11:24:09 - 0047:	 - train_loss: 0.373987:	 - test_loss: 0.316899:	 mIoU 0.7138
01/04/2025 11:24:28 - 0048:	 - train_loss: 0.392636:	 - test_loss: 0.323348:	 mIoU 0.7242
01/04/2025 11:24:48 - 0049:	 - train_loss: 0.370808:	 - test_loss: 0.306006:	 mIoU 0.7486
